id,context_ip,name,path,context_session_id,url,context_destination_id,context_destination_type,context_app_namespace,context_page_referrer,context_page_referring_domain,context_page_path,anonymous_id,user_id,received_at,sent_at,original_timestamp,timestamp,uuid_ts,context_campaign_medium,context_campaign_content,context_campaign_source,context_campaign_name,category,title
ZDYexYSx4OUB5ZMw,179.195.68.95,home-page,,1739375994,www.choixcart.com,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,https://www.bing.com,bing.com,,c24f523c4a06e9e8ce68e5fc60305b8b,daniel.parsons285@example.net,2025-02-12T21:29:54.000000Z,2025-02-12T21:29:54.000000Z,2025-02-12T21:29:54.000000Z,2025-02-12T21:29:54.000000Z,2025-02-12T21:29:54.000000Z,ppc,cdasareravf,bing,cmpn_830,,
DGMvsxQk9ARoUVH9,179.195.68.95,signup,/signup,1739375994,www.choixcart.com/signup,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,https://www.bing.com,bing.com,,c24f523c4a06e9e8ce68e5fc60305b8b,daniel.parsons285@example.net,2025-02-19T21:31:31.000000Z,2025-02-19T21:31:31.000000Z,2025-02-19T21:31:31.000000Z,2025-02-19T21:31:31.000000Z,2025-02-19T21:31:31.000000Z,ppc,cdasareravf,bing,cmpn_830,,
yEgGthpAcsrL7uaa,108.224.255.255,home-page,,1728853644,www.choixcart.com,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,a8f1bda0041161f21e900f8b441423f5,,2024-10-14T02:37:24.000000Z,2024-10-14T02:37:24.000000Z,2024-10-14T02:37:24.000000Z,2024-10-14T02:37:24.000000Z,2024-10-14T02:37:24.000000Z,,,,,,
A9aIUvLJ4lixbw4h,108.224.255.255,product-view,/p/763,1728853644,www.choixcart.com/p/763,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,a8f1bda0041161f21e900f8b441423f5,,2024-10-29T02:37:24.000000Z,2024-10-29T02:37:24.000000Z,2024-10-29T02:37:24.000000Z,2024-10-29T02:37:24.000000Z,2024-10-29T02:37:24.000000Z,,,,,Shirts,
stIzVcli01m6Qe7D,108.224.255.255,product-view,/p/979,1728853644,www.choixcart.com/p/979,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/763,a8f1bda0041161f21e900f8b441423f5,,2024-10-29T03:19:29.000000Z,2024-10-29T03:19:29.000000Z,2024-10-29T03:19:29.000000Z,2024-10-29T03:19:29.000000Z,2024-10-29T03:19:29.000000Z,,,,,Watches,
v2hfemVpTYfoMWYF,108.224.255.255,product-view,/p/776,1728853644,www.choixcart.com/p/776,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/979,a8f1bda0041161f21e900f8b441423f5,,2024-10-29T03:59:28.000000Z,2024-10-29T03:59:28.000000Z,2024-10-29T03:59:28.000000Z,2024-10-29T03:59:28.000000Z,2024-10-29T03:59:28.000000Z,,,,,Mens clothing,
I7W7SpM9FhCF06EY,108.224.255.255,product-view,,1728853644,www.choixcart.com,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/776,a8f1bda0041161f21e900f8b441423f5,,2024-10-29T04:56:11.000000Z,2024-10-29T04:56:11.000000Z,2024-10-29T04:56:11.000000Z,2024-10-29T04:56:11.000000Z,2024-10-29T04:56:11.000000Z,,,,,,
spcLMeX4ApbbsdZB,108.224.255.255,product-view,/p/589,1728853644,www.choixcart.com/p/589,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/780,a8f1bda0041161f21e900f8b441423f5,,2024-10-29T05:21:35.000000Z,2024-10-29T05:21:35.000000Z,2024-10-29T05:21:35.000000Z,2024-10-29T05:21:35.000000Z,2024-10-29T05:21:35.000000Z,,,,,Shoes,
KOYxaLHxVyPY0dMc,125.226.85.137,home-page,,1733281067,www.choixcart.com,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,a8f1bda0041161f21e900f8b441423f5,,2024-12-04T08:27:47.000000Z,2024-12-04T08:27:47.000000Z,2024-12-04T08:27:47.000000Z,2024-12-04T08:27:47.000000Z,2024-12-04T08:27:47.000000Z,,,,,,
Shj0IICeNfgwzJty,125.226.85.137,product-view,,1733281067,www.choixcart.com,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,a8f1bda0041161f21e900f8b441423f5,,2024-12-13T08:27:47.000000Z,2024-12-13T08:27:47.000000Z,2024-12-13T08:27:47.000000Z,2024-12-13T08:27:47.000000Z,2024-12-13T08:27:47.000000Z,,,,,,
fluqRgfkTducq4u1,159.167.148.90,home-page,,1728579260,www.choixcart.com,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,cb4f8fb44cadcd9f37607dfe5b7dd3f6,,2024-10-10T22:24:20.000000Z,2024-10-10T22:24:20.000000Z,2024-10-10T22:24:20.000000Z,2024-10-10T22:24:20.000000Z,2024-10-10T22:24:20.000000Z,,,,,,
cERntDg3Oigxxfx6,159.167.148.90,product-view,/p/839,1728579260,www.choixcart.com/p/839,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,cb4f8fb44cadcd9f37607dfe5b7dd3f6,,2024-10-14T22:24:20.000000Z,2024-10-14T22:24:20.000000Z,2024-10-14T22:24:20.000000Z,2024-10-14T22:24:20.000000Z,2024-10-14T22:24:20.000000Z,,,,,Trousers,
7284OuArbH9SPqme,159.167.148.90,product-view,,1728579260,www.choixcart.com,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/839,cb4f8fb44cadcd9f37607dfe5b7dd3f6,,2024-10-14T23:02:18.000000Z,2024-10-14T23:02:18.000000Z,2024-10-14T23:02:18.000000Z,2024-10-14T23:02:18.000000Z,2024-10-14T23:02:18.000000Z,,,,,,
I0NRlq6DokRxfvo9,159.167.148.90,product-view,/p/717,1728579260,www.choixcart.com/p/717,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/780,cb4f8fb44cadcd9f37607dfe5b7dd3f6,,2024-10-14T23:51:07.000000Z,2024-10-14T23:51:07.000000Z,2024-10-14T23:51:07.000000Z,2024-10-14T23:51:07.000000Z,2024-10-14T23:51:07.000000Z,,,,,Trousers,
8dzuyS1wAi0DVB5z,159.167.148.90,product-view,/p/717,1728579260,www.choixcart.com/p/717,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/717,cb4f8fb44cadcd9f37607dfe5b7dd3f6,,2024-10-15T00:11:22.000000Z,2024-10-15T00:11:22.000000Z,2024-10-15T00:11:22.000000Z,2024-10-15T00:11:22.000000Z,2024-10-15T00:11:22.000000Z,,,,,Trousers,
SEXV5oxkVpiq9LPZ,29.88.119.101,home-page,,1728841383,www.choixcart.com,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,9063272c9c83f7cd28d98edfdd7e139c,,2024-10-13T23:13:03.000000Z,2024-10-13T23:13:03.000000Z,2024-10-13T23:13:03.000000Z,2024-10-13T23:13:03.000000Z,2024-10-13T23:13:03.000000Z,,,,,,
IcxQdjpamqGxPXRT,29.88.119.101,product-view,/p/341,1728841383,www.choixcart.com/p/341,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,9063272c9c83f7cd28d98edfdd7e139c,,2024-10-19T23:13:03.000000Z,2024-10-19T23:13:03.000000Z,2024-10-19T23:13:03.000000Z,2024-10-19T23:13:03.000000Z,2024-10-19T23:13:03.000000Z,,,,,Formal Shoes,
rRUVOj4g5NNzfGaZ,29.88.119.101,product-view,,1728841383,www.choixcart.com,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/341,9063272c9c83f7cd28d98edfdd7e139c,,2024-10-19T23:57:51.000000Z,2024-10-19T23:57:51.000000Z,2024-10-19T23:57:51.000000Z,2024-10-19T23:57:51.000000Z,2024-10-19T23:57:51.000000Z,,,,,,
QM5AgkqbmLSEP7H6,29.88.119.101,product-view,/p/776,1728841383,www.choixcart.com/p/776,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/780,9063272c9c83f7cd28d98edfdd7e139c,,2024-10-20T01:00:10.000000Z,2024-10-20T01:00:10.000000Z,2024-10-20T01:00:10.000000Z,2024-10-20T01:00:10.000000Z,2024-10-20T01:00:10.000000Z,,,,,Mens clothing,
Nmv8EZ4l5cEflqU7,29.88.119.101,product-view,/p/979,1728841383,www.choixcart.com/p/979,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/776,9063272c9c83f7cd28d98edfdd7e139c,,2024-10-20T01:17:59.000000Z,2024-10-20T01:17:59.000000Z,2024-10-20T01:17:59.000000Z,2024-10-20T01:17:59.000000Z,2024-10-20T01:17:59.000000Z,,,,,Watches,
uW5Lu6RjIbwndrqQ,29.88.119.101,product-view,,1728841383,www.choixcart.com,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/979,9063272c9c83f7cd28d98edfdd7e139c,,2024-10-20T02:10:39.000000Z,2024-10-20T02:10:39.000000Z,2024-10-20T02:10:39.000000Z,2024-10-20T02:10:39.000000Z,2024-10-20T02:10:39.000000Z,,,,,,
XdhKrrn5kUk72hPs,134.186.205.211,home-page,,1734387673,www.choixcart.com,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,9063272c9c83f7cd28d98edfdd7e139c,,2024-12-17T03:51:13.000000Z,2024-12-17T03:51:13.000000Z,2024-12-17T03:51:13.000000Z,2024-12-17T03:51:13.000000Z,2024-12-17T03:51:13.000000Z,,,,,,
aX1ldTxVlLEnJMJi,134.186.205.211,product-view,/p/731,1734387673,www.choixcart.com/p/731,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,9063272c9c83f7cd28d98edfdd7e139c,,2024-12-27T03:51:13.000000Z,2024-12-27T03:51:13.000000Z,2024-12-27T03:51:13.000000Z,2024-12-27T03:51:13.000000Z,2024-12-27T03:51:13.000000Z,,,,,Shoes,
nd6rjDXqCrpbtCvB,134.186.205.211,product-view,/p/731,1734387673,www.choixcart.com/p/731,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/731,9063272c9c83f7cd28d98edfdd7e139c,,2024-12-27T04:24:00.000000Z,2024-12-27T04:24:00.000000Z,2024-12-27T04:24:00.000000Z,2024-12-27T04:24:00.000000Z,2024-12-27T04:24:00.000000Z,,,,,Shoes,
qZAYhsXhJP73tWMU,134.186.205.211,product-view,,1734387673,www.choixcart.com,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/731,9063272c9c83f7cd28d98edfdd7e139c,,2024-12-27T05:14:50.000000Z,2024-12-27T05:14:50.000000Z,2024-12-27T05:14:50.000000Z,2024-12-27T05:14:50.000000Z,2024-12-27T05:14:50.000000Z,,,,,,
TvuEsAgXMAOz3V6z,134.186.205.211,product-view,/p/717,1734387673,www.choixcart.com/p/717,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/780,9063272c9c83f7cd28d98edfdd7e139c,,2024-12-27T05:21:59.000000Z,2024-12-27T05:21:59.000000Z,2024-12-27T05:21:59.000000Z,2024-12-27T05:21:59.000000Z,2024-12-27T05:21:59.000000Z,,,,,Trousers,
QwwydZFH73jci94H,208.166.6.155,home-page,,1738978175,www.choixcart.com,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,9063272c9c83f7cd28d98edfdd7e139c,,2025-02-08T06:59:35.000000Z,2025-02-08T06:59:35.000000Z,2025-02-08T06:59:35.000000Z,2025-02-08T06:59:35.000000Z,2025-02-08T06:59:35.000000Z,,,,,,
iHg2KkodkHv18s9N,208.166.6.155,product-view,,1738978175,www.choixcart.com,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,9063272c9c83f7cd28d98edfdd7e139c,,2025-02-13T06:59:35.000000Z,2025-02-13T06:59:35.000000Z,2025-02-13T06:59:35.000000Z,2025-02-13T06:59:35.000000Z,2025-02-13T06:59:35.000000Z,,,,,,
HiXeJBCmy38MoTU6,208.166.6.155,product-view,/p/341,1738978175,www.choixcart.com/p/341,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/780,9063272c9c83f7cd28d98edfdd7e139c,,2025-02-13T07:42:03.000000Z,2025-02-13T07:42:03.000000Z,2025-02-13T07:42:03.000000Z,2025-02-13T07:42:03.000000Z,2025-02-13T07:42:03.000000Z,,,,,Formal Shoes,
m4ycKOGh8KEUPdnY,208.166.6.155,product-view,/p/731,1738978175,www.choixcart.com/p/731,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/341,9063272c9c83f7cd28d98edfdd7e139c,,2025-02-13T08:03:45.000000Z,2025-02-13T08:03:45.000000Z,2025-02-13T08:03:45.000000Z,2025-02-13T08:03:45.000000Z,2025-02-13T08:03:45.000000Z,,,,,Shoes,
WmbCJj1IWPW77Mwo,138.28.119.13,home-page,,1730380948,www.choixcart.com,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,72da181860abcd96fb0e11a3b62c6ce5,,2024-10-31T18:52:28.000000Z,2024-10-31T18:52:28.000000Z,2024-10-31T18:52:28.000000Z,2024-10-31T18:52:28.000000Z,2024-10-31T18:52:28.000000Z,,,,,,
RPCAKV2LRMVkt9TC,138.28.119.13,signup,/signup,1730380948,www.choixcart.com/signup,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,72da181860abcd96fb0e11a3b62c6ce5,jamesvang@example.com,2024-11-06T18:54:16.000000Z,2024-11-06T18:54:16.000000Z,2024-11-06T18:54:16.000000Z,2024-11-06T18:54:16.000000Z,2024-11-06T18:54:16.000000Z,,,,,,
xQnxZNLCBTwVqdgv,138.28.119.13,cart-add,/p/341,1730380948,www.choixcart.com/p/341,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/341,72da181860abcd96fb0e11a3b62c6ce5,jamesvang@example.com,2024-11-06T21:08:23.000000Z,2024-11-06T21:08:23.000000Z,2024-11-06T21:08:23.000000Z,2024-11-06T21:08:23.000000Z,2024-11-06T21:08:23.000000Z,,,,,Formal Shoes,
bs5HvMExB0shXUGp,117.5.250.255,login,/login,1735156583,www.choixcart.com/login,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,72da181860abcd96fb0e11a3b62c6ce5,jamesvang@example.com,2024-12-26T01:27:33.000000Z,2024-12-26T01:27:33.000000Z,2024-12-26T01:27:33.000000Z,2024-12-26T01:27:33.000000Z,2024-12-26T01:27:33.000000Z,,,,,,
vE3rdZ5aULULQuMf,117.5.250.255,product-view,/p/839,1735156583,www.choixcart.com/p/839,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,"[{'page': {'id': 'bs5HvMExB0shXUGp', 'context_ip': '117.5.250.255', 'name': 'login', 'path': '/login', 'context_session_id': 1735156583, 'url': 'www.choixcart.com/login', 'context_destination_id': 'iFPYxdHAjhL63W', 'context_destination_type': 'snowflake', 'context_app_namespace': 'com.rudderstack.javascript', 'context_page_referrer': None, 'context_page_referring_domain': None, 'context_page_path': None, 'anonymous_id': '72da181860abcd96fb0e11a3b62c6ce5', 'user_id': 'jamesvang@example.com', 'received_at': '2024-12-26T01:27:33.000000Z', 'sent_at': '2024-12-26T01:27:33.000000Z', 'original_timestamp': '2024-12-26T01:27:33.000000Z', 'timestamp': '2024-12-26T01:27:33.000000Z', 'uuid_ts': '2024-12-26T01:27:33.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_source': None, 'context_campaign_name': None, 'category': None, 'title': None}}, {'track': {'anonymous_id': '72da181860abcd96fb0e11a3b62c6ce5', 'original_timestamp': '2024-12-26T01:27:33.000000Z', 'received_at': '2024-12-26T01:27:33.000000Z', 'sent_at': '2024-12-26T01:27:33.000000Z', 'timestamp': '2024-12-26T01:27:33.000000Z', 'uuid_ts': '2024-12-26T01:27:33.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_name': None, 'context_campaign_source': None, 'context_app_namespace': 'com.rudderstack.javascript', 'context_destination_id': 'iFPYxdHAjhL63W', 'context_destination_type': 'snowflake', 'context_session_id': 1735156583, 'user_id': 'jamesvang@example.com', 'id': 'fxl0abBlYo1Lhxcv', 'channel': 'web', 'event_text': 'LOGIN', 'event': 'login'}}, {'identify': {'uuid_ts': '2024-12-26T01:27:33.000000Z', 'timestamp': '2024-12-26T01:27:33.000000Z', 'sent_at': '2024-12-26T01:27:33.000000Z', 'received_at': '2024-12-26T01:27:33.000000Z', 'original_timestamp': '2024-12-26T01:27:33.000000Z', 'last_name': 'Vang', 'first_name': 'James', 'email': 'jamesvang@example.com', 'context_screen_height': 864, 'context_screen_width': 1536, 'context_screen_density': 1, 'context_screen_inner_height': 738, 'context_screen_inner_width': 1522, 'context_campaign_term': None, 'context_campaign_source': None, 'context_campaign_name': None, 'context_campaign_medium': None, 'context_campaign_content': None, 'anonymous_id': '72da181860abcd96fb0e11a3b62c6ce5', 'user_id': 'jamesvang@example.com', 'context_ip': '117.5.250.255', 'id': 'CgTRNnrXMu0seqf9', 'context_session_start': '2024-12-26T01:26:23.000000Z', 'context_session_id': 1735156583, 'context_library_version': '0.10.4', 'context_page_url': 'www.choixcart.com/login', 'state': 'GA', 'address_country': 'US', 'currency': 'usd'}}]",72da181860abcd96fb0e11a3b62c6ce5,jamesvang@example.com,2024-12-26T01:27:33.000000Z,2024-12-26T01:27:33.000000Z,2024-12-26T01:27:33.000000Z,2024-12-26T01:27:33.000000Z,2024-12-26T01:27:33.000000Z,,,,,Trousers,
1yuPUleGALVb01Wl,117.5.250.255,cart-add,/p/839,1735156583,www.choixcart.com/p/839,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/839,72da181860abcd96fb0e11a3b62c6ce5,jamesvang@example.com,2024-12-26T02:54:54.000000Z,2024-12-26T02:54:54.000000Z,2024-12-26T02:54:54.000000Z,2024-12-26T02:54:54.000000Z,2024-12-26T02:54:54.000000Z,,,,,Trousers,
cjjDTQottVCSI6MZ,117.5.250.255,order_completed,/order/success,1735156583,www.choixcart.com/order/success,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/cart/view.html?ref=nav_cart,72da181860abcd96fb0e11a3b62c6ce5,jamesvang@example.com,2024-12-26T05:47:08.000000Z,2024-12-26T05:47:08.000000Z,2024-12-26T05:47:08.000000Z,2024-12-26T05:47:08.000000Z,2024-12-26T05:47:08.000000Z,,,,,,
XK1PTtqUENrR5ASm,46.78.50.119,home-page,,1737340088,www.choixcart.com,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,72da181860abcd96fb0e11a3b62c6ce5,jamesvang@example.com,2025-01-20T07:58:08.000000Z,2025-01-20T07:58:08.000000Z,2025-01-20T07:58:08.000000Z,2025-01-20T07:58:08.000000Z,2025-01-20T07:58:08.000000Z,,,,,,
MzHA73ZLsAeqZhzw,46.78.50.119,signup,/signup,1737340088,www.choixcart.com/signup,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,72da181860abcd96fb0e11a3b62c6ce5,jamesvang@example.com,2025-01-27T07:59:30.000000Z,2025-01-27T07:59:30.000000Z,2025-01-27T07:59:30.000000Z,2025-01-27T07:59:30.000000Z,2025-01-27T07:59:30.000000Z,,,,,,
xbXYIbdihE9IIc29,46.78.50.119,cart-add,/p/717,1737340088,www.choixcart.com/p/717,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/717,72da181860abcd96fb0e11a3b62c6ce5,jamesvang@example.com,2025-01-27T11:17:27.000000Z,2025-01-27T11:17:27.000000Z,2025-01-27T11:17:27.000000Z,2025-01-27T11:17:27.000000Z,2025-01-27T11:17:27.000000Z,,,,,Trousers,
rRoUrGt6C0HJpF8P,32.115.81.9,login,/login,1741343907,www.choixcart.com/login,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,72da181860abcd96fb0e11a3b62c6ce5,jamesvang@example.com,2025-03-07T16:08:40.000000Z,2025-03-07T16:08:40.000000Z,2025-03-07T16:08:40.000000Z,2025-03-07T16:08:40.000000Z,2025-03-07T16:08:40.000000Z,,,,,,
8vXwuDco1pmfIObW,32.115.81.9,product-view,/p/731,1741343907,www.choixcart.com/p/731,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,"[{'page': {'id': 'rRoUrGt6C0HJpF8P', 'context_ip': '32.115.81.9', 'name': 'login', 'path': '/login', 'context_session_id': 1741343907, 'url': 'www.choixcart.com/login', 'context_destination_id': 'iFPYxdHAjhL63W', 'context_destination_type': 'snowflake', 'context_app_namespace': 'com.rudderstack.javascript', 'context_page_referrer': None, 'context_page_referring_domain': None, 'context_page_path': None, 'anonymous_id': '72da181860abcd96fb0e11a3b62c6ce5', 'user_id': 'jamesvang@example.com', 'received_at': '2025-03-07T16:08:40.000000Z', 'sent_at': '2025-03-07T16:08:40.000000Z', 'original_timestamp': '2025-03-07T16:08:40.000000Z', 'timestamp': '2025-03-07T16:08:40.000000Z', 'uuid_ts': '2025-03-07T16:08:40.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_source': None, 'context_campaign_name': None, 'category': None, 'title': None}}, {'track': {'anonymous_id': '72da181860abcd96fb0e11a3b62c6ce5', 'original_timestamp': '2025-03-07T16:08:40.000000Z', 'received_at': '2025-03-07T16:08:40.000000Z', 'sent_at': '2025-03-07T16:08:40.000000Z', 'timestamp': '2025-03-07T16:08:40.000000Z', 'uuid_ts': '2025-03-07T16:08:40.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_name': None, 'context_campaign_source': None, 'context_app_namespace': 'com.rudderstack.javascript', 'context_destination_id': 'iFPYxdHAjhL63W', 'context_destination_type': 'snowflake', 'context_session_id': 1741343907, 'user_id': 'jamesvang@example.com', 'id': 'jTkNVh3DFFAybC86', 'channel': 'web', 'event_text': 'LOGIN', 'event': 'login'}}, {'identify': {'uuid_ts': '2025-03-07T16:08:40.000000Z', 'timestamp': '2025-03-07T16:08:40.000000Z', 'sent_at': '2025-03-07T16:08:40.000000Z', 'received_at': '2025-03-07T16:08:40.000000Z', 'original_timestamp': '2025-03-07T16:08:40.000000Z', 'last_name': 'Vang', 'first_name': 'James', 'email': 'jamesvang@example.com', 'context_screen_height': 1169, 'context_screen_width': 1800, 'context_screen_density': 2, 'context_screen_inner_height': 858, 'context_screen_inner_width': 1340, 'context_campaign_term': None, 'context_campaign_source': None, 'context_campaign_name': None, 'context_campaign_medium': None, 'context_campaign_content': None, 'anonymous_id': '72da181860abcd96fb0e11a3b62c6ce5', 'user_id': 'jamesvang@example.com', 'context_ip': '32.115.81.9', 'id': 'lTyubKhLD16CGhUV', 'context_session_start': '2025-03-07T16:08:27.000000Z', 'context_session_id': 1741343907, 'context_library_version': '1.0.2', 'context_page_url': 'www.choixcart.com/login', 'state': 'OK', 'address_country': 'US', 'currency': 'usd'}}]",72da181860abcd96fb0e11a3b62c6ce5,jamesvang@example.com,2025-03-07T16:08:40.000000Z,2025-03-07T16:08:40.000000Z,2025-03-07T16:08:40.000000Z,2025-03-07T16:08:40.000000Z,2025-03-07T16:08:40.000000Z,,,,,Shoes,
Ws4w3cRNnDwSyAGz,32.115.81.9,cart-add,/p/731,1741343907,www.choixcart.com/p/731,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/731,72da181860abcd96fb0e11a3b62c6ce5,jamesvang@example.com,2025-03-07T18:29:09.000000Z,2025-03-07T18:29:09.000000Z,2025-03-07T18:29:09.000000Z,2025-03-07T18:29:09.000000Z,2025-03-07T18:29:09.000000Z,,,,,Shoes,
zzcilIYHdIrSlxQg,32.115.81.9,order_completed,/order/success,1741343907,www.choixcart.com/order/success,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/cart/view.html?ref=nav_cart,72da181860abcd96fb0e11a3b62c6ce5,jamesvang@example.com,2025-03-08T02:21:10.000000Z,2025-03-08T02:21:10.000000Z,2025-03-08T02:21:10.000000Z,2025-03-08T02:21:10.000000Z,2025-03-08T02:21:10.000000Z,,,,,,
nhMgK922ttGZ5apD,6.88.10.137,home-page,,1743631030,www.choixcart.com,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,72da181860abcd96fb0e11a3b62c6ce5,jamesvang@example.com,2025-04-03T03:27:10.000000Z,2025-04-03T03:27:10.000000Z,2025-04-03T03:27:10.000000Z,2025-04-03T03:27:10.000000Z,2025-04-03T03:27:10.000000Z,ppc,53454fasdf,google,cmpn_232,,
f05E4GZqWPWhtZrF,6.88.10.137,signup,/signup,1743631030,www.choixcart.com/signup,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,72da181860abcd96fb0e11a3b62c6ce5,jamesvang@example.com,2025-04-06T03:28:48.000000Z,2025-04-06T03:28:48.000000Z,2025-04-06T03:28:48.000000Z,2025-04-06T03:28:48.000000Z,2025-04-06T03:28:48.000000Z,ppc,53454fasdf,google,cmpn_232,,
UtYrxBHVpv9vUTbg,6.88.10.137,cart-add,/p/979,1743631030,www.choixcart.com/p/979,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/979,72da181860abcd96fb0e11a3b62c6ce5,jamesvang@example.com,2025-04-06T06:10:48.000000Z,2025-04-06T06:10:48.000000Z,2025-04-06T06:10:48.000000Z,2025-04-06T06:10:48.000000Z,2025-04-06T06:10:48.000000Z,ppc,53454fasdf,google,cmpn_232,Watches,
xeS9xFqd7RggQAIF,216.91.241.109,login,/login,1746778368,www.choixcart.com/login,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,72da181860abcd96fb0e11a3b62c6ce5,jamesvang@example.com,2025-05-09T13:43:11.000000Z,2025-05-09T13:43:11.000000Z,2025-05-09T13:43:11.000000Z,2025-05-09T13:43:11.000000Z,2025-05-09T13:43:11.000000Z,,,,,,
